ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-S1,2300,SYSTEM3.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM13.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM123U.TXT,0.23333,0.19178,0.21053,1
ROUGE-S1,2300,SYSTEM12.TXT,0.23333,0.19178,0.21053,1

ROUGE-S1,3630,SYSTEM123.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM23.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM12U.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM1.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM23U.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM2.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM3.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM123U.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM12.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM13.TXT,0.50943,0.42188,0.46154,1
ROUGE-S1,3630,SYSTEM13U.TXT,0.50943,0.42188,0.46154,1

ROUGE-S1,3631,SYSTEM23.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM1.TXT,0.06452,0.06250,0.06349,1
ROUGE-S1,3631,SYSTEM23U.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM13U.TXT,0.06452,0.06250,0.06349,1
ROUGE-S1,3631,SYSTEM2.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM123.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM3.TXT,0.06452,0.06250,0.06349,1
ROUGE-S1,3631,SYSTEM12U.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM123U.TXT,0.11290,0.06863,0.08537,1
ROUGE-S1,3631,SYSTEM13.TXT,0.06452,0.06250,0.06349,1
ROUGE-S1,3631,SYSTEM12.TXT,0.11290,0.06863,0.08537,1

ROUGE-S1,3632,SYSTEM1.TXT,0.04545,0.04545,0.04545,1
ROUGE-S1,3632,SYSTEM2.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM12U.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM13U.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM13.TXT,0.04545,0.04545,0.04545,1
ROUGE-S1,3632,SYSTEM3.TXT,0.06061,0.04301,0.05031,1
ROUGE-S1,3632,SYSTEM123.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM12.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM23.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM123U.TXT,0.06061,0.06154,0.06107,1
ROUGE-S1,3632,SYSTEM23U.TXT,0.06061,0.06154,0.06107,1

ROUGE-S1,3633,SYSTEM2.TXT,0.11111,0.08955,0.09917,1
ROUGE-S1,3633,SYSTEM13U.TXT,0.09259,0.07692,0.08403,1
ROUGE-S1,3633,SYSTEM23.TXT,0.12963,0.08974,0.10606,1
ROUGE-S1,3633,SYSTEM13.TXT,0.09259,0.07692,0.08403,1
ROUGE-S1,3633,SYSTEM12.TXT,0.09259,0.06579,0.07692,1
ROUGE-S1,3633,SYSTEM23U.TXT,0.09259,0.08333,0.08772,1
ROUGE-S1,3633,SYSTEM123U.TXT,0.09259,0.08333,0.08772,1
ROUGE-S1,3633,SYSTEM12U.TXT,0.09259,0.08333,0.08772,1
ROUGE-S1,3633,SYSTEM1.TXT,0.05556,0.04762,0.05128,1
ROUGE-S1,3633,SYSTEM3.TXT,0.09259,0.07692,0.08403,1
ROUGE-S1,3633,SYSTEM123.TXT,0.09259,0.08333,0.08772,1

ROUGE-S1,3634,SYSTEM2.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM3.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM1.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM23U.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM23.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM12.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM12U.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM13.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM123.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM13U.TXT,0.09836,0.23077,0.13793,1
ROUGE-S1,3634,SYSTEM123U.TXT,0.09836,0.23077,0.13793,1

