ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,2300,SYSTEM123U.TXT,0.52459,0.41558,0.46377,1
ROUGE-1,2300,SYSTEM12.TXT,0.52459,0.41558,0.46377,1

ROUGE-1,3630,SYSTEM123.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM23.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM12U.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM1.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM23U.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM2.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM3.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM123U.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM12.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM13.TXT,0.77778,0.64615,0.70588,1
ROUGE-1,3630,SYSTEM13U.TXT,0.77778,0.64615,0.70588,1

ROUGE-1,3631,SYSTEM23.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM1.TXT,0.31746,0.30769,0.31250,1
ROUGE-1,3631,SYSTEM23U.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM13U.TXT,0.31746,0.30769,0.31250,1
ROUGE-1,3631,SYSTEM2.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM123.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM3.TXT,0.31746,0.30769,0.31250,1
ROUGE-1,3631,SYSTEM12U.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM123U.TXT,0.44444,0.26923,0.33533,1
ROUGE-1,3631,SYSTEM13.TXT,0.31746,0.30769,0.31250,1
ROUGE-1,3631,SYSTEM12.TXT,0.44444,0.26923,0.33533,1

ROUGE-1,3632,SYSTEM1.TXT,0.29851,0.29412,0.29630,1
ROUGE-1,3632,SYSTEM2.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM12U.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM13U.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM13.TXT,0.29851,0.29412,0.29630,1
ROUGE-1,3632,SYSTEM3.TXT,0.35821,0.24742,0.29268,1
ROUGE-1,3632,SYSTEM123.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM12.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM23.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM123U.TXT,0.29851,0.29851,0.29851,1
ROUGE-1,3632,SYSTEM23U.TXT,0.29851,0.29851,0.29851,1

ROUGE-1,3633,SYSTEM2.TXT,0.36364,0.28169,0.31746,1
ROUGE-1,3633,SYSTEM13U.TXT,0.38182,0.30882,0.34146,1
ROUGE-1,3633,SYSTEM23.TXT,0.43636,0.29268,0.35036,1
ROUGE-1,3633,SYSTEM13.TXT,0.38182,0.30882,0.34146,1
ROUGE-1,3633,SYSTEM12.TXT,0.34545,0.23750,0.28148,1
ROUGE-1,3633,SYSTEM23U.TXT,0.34545,0.30159,0.32203,1
ROUGE-1,3633,SYSTEM123U.TXT,0.34545,0.30159,0.32203,1
ROUGE-1,3633,SYSTEM12U.TXT,0.34545,0.30159,0.32203,1
ROUGE-1,3633,SYSTEM1.TXT,0.29091,0.24242,0.26446,1
ROUGE-1,3633,SYSTEM3.TXT,0.38182,0.30882,0.34146,1
ROUGE-1,3633,SYSTEM123.TXT,0.34545,0.30159,0.32203,1

ROUGE-1,3634,SYSTEM2.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM3.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM1.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM23U.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM23.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM12.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM12U.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM13.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM123.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM13U.TXT,0.20968,0.48148,0.29213,1
ROUGE-1,3634,SYSTEM123U.TXT,0.20968,0.48148,0.29213,1

ROUGE-1,3635,SYSTEM12U.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM123.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM23U.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM2.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM3.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,3635,SYSTEM13U.TXT,0.00000,0.00000,0.00000,1
