ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,2309,SYSTEM123.TXT,0.26531,0.16883,0.20635,1
ROUGE-L,2309,SYSTEM13U.TXT,0.14286,0.10000,0.11765,1
ROUGE-L,2309,SYSTEM3.TXT,0.14286,0.07609,0.09929,1
ROUGE-L,2309,SYSTEM13.TXT,0.06122,0.05357,0.05714,1

ROUGE-L,3636,SYSTEM13U.TXT,0.12245,0.06186,0.08219,1
ROUGE-L,3636,SYSTEM123.TXT,0.08163,0.05263,0.06400,1
ROUGE-L,3636,SYSTEM3.TXT,0.16327,0.06838,0.09639,1
ROUGE-L,3636,SYSTEM12U.TXT,0.08163,0.05263,0.06400,1
ROUGE-L,3636,SYSTEM23.TXT,0.08163,0.05263,0.06400,1
ROUGE-L,3636,SYSTEM1.TXT,0.08163,0.05263,0.06400,1
ROUGE-L,3636,SYSTEM2.TXT,0.12245,0.05660,0.07742,1
ROUGE-L,3636,SYSTEM13.TXT,0.08163,0.05263,0.06400,1
ROUGE-L,3636,SYSTEM123U.TXT,0.12245,0.06186,0.08219,1
ROUGE-L,3636,SYSTEM23U.TXT,0.12245,0.06186,0.08219,1
ROUGE-L,3636,SYSTEM12.TXT,0.08163,0.05263,0.06400,1

ROUGE-L,2308,SYSTEM13U.TXT,0.07692,0.05882,0.06667,1
ROUGE-L,2308,SYSTEM13.TXT,0.07692,0.05882,0.06667,1
ROUGE-L,2308,SYSTEM123U.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM2.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM123.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM12.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM23U.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM1.TXT,0.01923,0.01887,0.01905,1
ROUGE-L,2308,SYSTEM23.TXT,0.19231,0.12346,0.15038,1
ROUGE-L,2308,SYSTEM3.TXT,0.07692,0.05882,0.06667,1
ROUGE-L,2308,SYSTEM12U.TXT,0.19231,0.12346,0.15038,1

ROUGE-L,2307,SYSTEM12U.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM1.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM12.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM23U.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM13.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM2.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM13U.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM3.TXT,0.43750,0.17949,0.25455,1
ROUGE-L,2307,SYSTEM23.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM123U.TXT,0.10417,0.09091,0.09709,1
ROUGE-L,2307,SYSTEM123.TXT,0.10417,0.09091,0.09709,1

ROUGE-L,3637,SYSTEM23U.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM13.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM12.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM13U.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM2.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM123U.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM123.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM23.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM12U.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM1.TXT,0.08696,0.03571,0.05063,1
ROUGE-L,3637,SYSTEM3.TXT,0.08696,0.03571,0.05063,1

ROUGE-L,3650,SYSTEM13.TXT,0.32000,0.34043,0.32990,1
ROUGE-L,3650,SYSTEM12.TXT,0.36000,0.26471,0.30508,1
ROUGE-L,3650,SYSTEM23U.TXT,0.56000,0.44444,0.49558,1
ROUGE-L,3650,SYSTEM13U.TXT,0.32000,0.34043,0.32990,1
ROUGE-L,3650,SYSTEM2.TXT,0.38000,0.28788,0.32759,1
ROUGE-L,3650,SYSTEM123U.TXT,0.56000,0.44444,0.49558,1
ROUGE-L,3650,SYSTEM123.TXT,0.56000,0.44444,0.49558,1
ROUGE-L,3650,SYSTEM23.TXT,0.56000,0.44444,0.49558,1
ROUGE-L,3650,SYSTEM12U.TXT,0.36000,0.26471,0.30508,1
ROUGE-L,3650,SYSTEM3.TXT,0.42000,0.23596,0.30216,1
ROUGE-L,3650,SYSTEM1.TXT,0.16000,0.15094,0.15534,1

ROUGE-L,3651,SYSTEM123.TXT,0.16279,0.13462,0.14737,1
ROUGE-L,3651,SYSTEM12U.TXT,0.20930,0.12500,0.15652,1
ROUGE-L,3651,SYSTEM23.TXT,0.16279,0.13462,0.14737,1
ROUGE-L,3651,SYSTEM13.TXT,0.18605,0.14545,0.16327,1
